track,frame,x,y,class,width,height
164,857,631,343,car,103,87
171,857,845,162,car,62,45
172,857,544,339,car,111,60
156,858,489,473,car,152,141
162,858,538,389,car,123,83
164,858,630,344,car,103,88
171,858,841,165,car,64,47
172,858,546,339,car,111,59
156,859,488,472,car,151,141
162,859,538,389,car,129,87
164,859,630,343,car,100,86
171,859,835,167,car,64,47
172,859,546,339,car,110,59
156,860,487,473,car,151,141
162,860,538,390,car,125,84
164,860,629,344,car,99,86
171,860,831,168,car,64,47
172,860,543,341,car,113,61
156,861,488,473,car,151,140
162,861,536,389,car,122,81
164,861,630,344,car,98,86
171,861,826,171,car,63,46
172,861,543,340,car,112,61
156,862,489,473,car,151,140
162,862,536,389,car,121,80
164,862,630,344,car,98,86
171,862,821,173,car,63,47
172,862,543,340,car,112,61
156,863,489,473,car,152,140
164,863,629,344,car,96,84
171,863,816,176,car,62,45
156,864,489,473,car,152,140
164,864,628,345,car,95,84
171,864,813,178,car,63,46
156,865,489,473,car,152,140
162,865,546,361,car,131,87
164,865,629,344,car,93,83
171,865,809,180,car,64,47
156,866,488,473,car,153,141
162,866,548,358,car,133,90
164,866,630,344,car,94,84
171,866,806,182,car,66,48
173,866,866,156,car,51,30
156,867,488,473,car,152,140
162,867,551,356,car,132,89
164,867,630,345,car,93,84
171,867,802,185,car,65,47
173,867,863,157,car,53,31
156,868,487,474,car,151,140
162,868,551,353,car,132,90
164,868,630,345,car,93,85
171,868,798,186,car,68,50
172,868,545,341,car,112,61
173,868,860,157,car,55,32
156,869,489,473,car,152,141
164,869,630,344,car,92,85
171,869,795,188,car,69,51
172,869,545,339,car,113,62
173,869,856,158,car,57,34
156,870,488,472,car,153,142
164,870,629,344,car,92,85
171,870,791,191,car,72,53
172,870,544,339,car,112,62
173,870,855,160,car,55,33
156,871,489,473,car,152,142
164,871,629,345,car,90,83
171,871,787,192,car,75,55
172,871,545,340,car,113,63
173,871,852,162,car,52,32
156,872,488,473,car,150,140
162,872,553,352,car,126,85
164,872,629,346,car,88,82
171,872,782,196,car,75,56
172,872,545,340,car,113,63
173,872,850,162,car,53,32
175,872,536,394,car,131,85
156,873,486,473,car,149,139
162,873,552,353,car,128,86
164,873,629,347,car,87,82
171,873,778,198,car,75,56
173,873,845,167,car,46,28
175,873,535,393,car,132,85
156,874,488,473,car,149,139
162,874,550,354,car,130,88
164,874,630,348,car,88,83
171,874,775,200,car,75,56
173,874,843,168,car,49,30
175,874,535,394,car,124,80
156,875,488,473,car,149,139
162,875,550,353,car,130,89
164,875,628,349,car,94,90
171,875,770,201,car,76,57
173,875,840,170,car,52,32
175,875,533,394,car,119,77
156,876,489,473,car,152,141
162,876,546,357,car,134,92
164,876,627,348,car,97,93
171,876,764,206,car,75,55
173,876,836,171,car,53,32
175,876,533,395,car,118,75
156,877,490,473,car,154,143
162,877,546,357,car,135,93
164,877,627,348,car,97,94
171,877,759,208,car,75,56
173,877,831,172,car,55,34
156,878,489,473,car,153,142
164,878,627,348,car,96,95
171,878,755,209,car,78,58
173,878,830,174,car,56,35
156,879,489,473,car,152,141
164,879,629,349,car,95,94
171,879,752,211,car,81,61
173,879,827,175,car,57,36
175,879,533,394,car,117,74
156,880,489,472,car,151,141
162,880,549,357,car,133,92
164,880,630,348,car,88,87
171,880,749,214,car,82,62
173,880,824,176,car,57,37
175,880,536,392,car,125,80
156,881,488,472,car,151,141
162,881,551,356,car,129,89
164,881,630,348,car,84,83
171,881,746,215,car,83,62
173,881,823,178,car,58,37
175,881,536,393,car,127,81
156,882,489,473,car,150,140
162,882,552,355,car,129,89
164,882,630,347,car,82,81
171,882,743,217,car,83,63
173,882,819,179,car,57,37
175,882,536,393,car,129,82
156,883,490,473,car,151,141
164,883,630,348,car,82,81
171,883,739,219,car,84,64
173,883,816,181,car,56,36
175,883,536,394,car,129,82
156,884,490,473,car,152,141
162,884,551,356,car,129,89
164,884,629,348,car,82,81
171,884,735,222,car,87,66
173,884,814,183,car,57,37
175,884,536,394,car,129,82
156,885,490,472,car,151,141
162,885,551,356,car,129,90
164,885,629,347,car,81,81
171,885,732,224,car,87,67
173,885,813,184,car,59,39
175,885,536,394,car,129,82
156,886,488,473,car,149,139
164,886,629,348,car,83,82
171,886,727,225,car,89,68
173,886,809,186,car,55,36
175,886,535,394,car,128,81
156,887,488,474,car,150,139
164,887,628,349,car,90,90
171,887,723,227,car,91,69
173,887,806,188,car,57,38
175,887,535,393,car,124,78
156,888,490,472,car,153,143
164,888,627,349,car,92,92
171,888,718,232,car,86,65
173,888,802,191,car,55,36
175,888,535,393,car,123,78
156,889,490,473,car,152,141
164,889,627,349,car,92,93
171,889,714,234,car,86,65
173,889,798,193,car,57,38
156,890,490,474,car,153,141
164,890,626,349,car,93,93
171,890,711,235,car,88,66
173,890,795,194,car,60,40
156,891,490,474,car,153,142
164,891,627,349,car,93,94
171,891,710,238,car,89,67
172,891,543,340,car,110,62
173,891,792,196,car,61,41
156,892,489,474,car,153,142
164,892,626,349,car,93,95
171,892,707,238,car,91,68
172,892,543,341,car,110,61
173,892,790,197,car,63,42
175,892,535,395,car,121,76
156,893,489,474,car,153,142
164,893,626,349,car,92,94
171,893,704,240,car,94,71
173,893,787,198,car,65,44
175,893,536,393,car,126,79
156,894,489,472,car,152,141
162,894,550,354,car,125,87
164,894,628,349,car,85,86
171,894,699,244,car,98,74
173,894,785,200,car,64,44
175,894,536,391,car,127,80
156,895,490,472,car,152,141
162,895,551,353,car,124,85
164,895,629,347,car,81,82
171,895,697,245,car,98,75
173,895,784,202,car,64,44
175,895,536,393,car,130,82
177,895,856,156,car,52,36
156,896,490,472,car,153,142
162,896,551,353,car,123,85
164,896,629,347,car,80,81
171,896,692,250,car,93,70
173,896,781,203,car,66,46
175,896,536,395,car,129,82
177,896,854,157,car,52,36
156,897,490,472,car,152,141
162,897,551,352,car,123,84
164,897,629,348,car,81,81
171,897,687,254,car,92,70
173,897,778,205,car,66,46
175,897,536,394,car,130,82
177,897,852,158,car,54,38
156,898,490,473,car,151,140
162,898,549,353,car,123,84
164,898,629,347,car,81,82
171,898,683,254,car,96,73
173,898,776,206,car,67,47
175,898,537,393,car,128,81
177,898,850,158,car,55,39
156,899,489,473,car,150,140
162,899,550,354,car,124,85
164,899,629,347,car,82,82
171,899,681,255,car,96,73
173,899,773,209,car,66,46
175,899,535,392,car,127,81
177,899,846,162,car,53,38
156,900,489,473,car,151,140
162,900,551,354,car,124,85
164,900,629,347,car,89,90
171,900,680,256,car,97,74
172,900,544,341,car,112,63
173,900,769,210,car,66,47
175,900,535,392,car,128,81
177,900,843,162,car,54,39
156,901,489,473,car,151,140
164,901,629,348,car,92,93
171,901,677,256,car,98,74
172,901,544,341,car,112,64
173,901,766,212,car,66,47
177,901,841,163,car,55,40
156,902,489,473,car,153,142
164,902,627,348,car,91,92
171,902,674,259,car,100,76
172,902,544,341,car,112,64
173,902,762,214,car,66,47
156,903,489,473,car,153,142
164,903,627,349,car,90,91
171,903,672,260,car,103,79
173,903,759,216,car,65,47
177,903,831,167,car,49,35
156,904,489,473,car,153,142
164,904,626,350,car,88,90
171,904,670,262,car,101,77
173,904,756,218,car,69,49
177,904,829,169,car,51,37
156,905,489,474,car,152,140
164,905,627,349,car,88,89
171,905,668,262,car,105,81
172,905,542,341,car,111,64
173,905,754,220,car,69,50
177,905,828,170,car,54,39
156,906,488,474,car,151,140
164,906,628,348,car,84,85
171,906,667,264,car,103,79
172,906,542,340,car,111,64
173,906,752,221,car,71,51
175,906,535,393,car,123,78
177,906,825,171,car,54,39
156,907,488,474,car,151,140
164,907,628,348,car,83,84
171,907,666,264,car,102,78
173,907,751,221,car,70,51
175,907,537,392,car,125,79
177,907,824,171,car,57,42
156,908,488,474,car,151,139
164,908,628,348,car,82,83
171,908,666,266,car,108,83
173,908,749,224,car,71,52
175,908,537,393,car,130,82
177,908,822,173,car,53,39
156,909,489,473,car,150,139
164,909,624,348,car,87,88
171,909,660,273,car,102,78
173,909,748,225,car,70,51
175,909,536,393,car,130,82
177,909,819,174,car,54,39
156,910,488,473,car,150,139
164,910,622,348,car,89,90
171,910,657,272,car,105,80
173,910,746,229,car,70,52
175,910,536,394,car,131,83
177,910,816,176,car,50,37
156,911,488,473,car,150,139
164,911,622,348,car,89,91
171,911,656,270,car,110,84
173,911,743,230,car,69,50
175,911,536,392,car,131,84
177,911,815,178,car,51,37
156,912,488,472,car,151,140
164,912,623,349,car,89,91
171,912,653,276,car,105,80
173,912,739,231,car,69,51
175,912,537,392,car,129,82
177,912,815,174,car,62,46
156,913,487,473,car,150,139
164,913,624,349,car,90,92
171,913,653,275,car,109,84
173,913,737,233,car,71,51
175,913,536,393,car,126,80
177,913,813,172,car,70,53
156,914,488,473,car,152,141
164,914,624,349,car,90,93
171,914,651,274,car,110,85
173,914,734,235,car,71,52
175,914,536,393,car,126,80
177,914,811,172,car,72,54
156,915,488,473,car,152,141
164,915,624,349,car,90,93
171,915,649,276,car,109,85
173,915,732,236,car,72,53
156,916,489,473,car,152,141
164,916,625,349,car,90,93
171,916,647,276,car,110,86
173,916,731,236,car,72,53
177,916,803,175,car,74,58
156,917,489,474,car,152,140
164,917,625,349,car,91,93
171,917,647,278,car,107,84
173,917,729,238,car,72,53
177,917,801,175,car,76,59
156,918,489,473,car,152,140
164,918,625,349,car,91,94
171,918,646,280,car,105,83
173,918,728,240,car,74,54
175,918,535,395,car,120,76
177,918,795,175,car,76,59
156,919,487,473,car,153,141
164,919,624,349,car,91,94
171,919,646,280,car,106,83
173,919,726,242,car,74,54
175,919,536,394,car,124,78
177,919,791,176,car,74,58
156,920,487,473,car,151,140
164,920,627,348,car,84,86
171,920,646,280,car,107,84
173,920,723,243,car,76,56
175,920,535,393,car,126,79
177,920,788,178,car,74,57
156,921,487,473,car,151,140
164,921,629,347,car,82,83
171,921,645,279,car,108,84
173,921,722,244,car,78,58
175,921,535,391,car,129,81
177,921,789,187,car,60,45
156,922,489,473,car,152,141
162,922,548,355,car,127,87
164,922,628,346,car,81,83
171,922,645,281,car,106,83
173,922,721,245,car,78,58
175,922,535,391,car,130,82
177,922,789,190,car,58,43
156,923,489,473,car,152,141
162,923,548,356,car,126,88
164,923,628,346,car,81,82
171,923,644,282,car,104,81
173,923,720,246,car,79,59
175,923,535,392,car,132,83
177,923,788,191,car,57,43
156,924,487,473,car,150,140
162,924,548,356,car,126,88
164,924,624,346,car,88,90
171,924,644,282,car,105,81
173,924,719,246,car,77,58
175,924,535,392,car,128,80
177,924,785,193,car,60,44
156,925,487,473,car,151,141
164,925,625,347,car,92,94
171,925,643,281,car,103,79
173,925,719,247,car,79,60
175,925,535,392,car,126,79
177,925,783,197,car,59,44
156,926,488,473,car,151,141
164,926,627,348,car,93,96
171,926,643,280,car,102,79
173,926,716,249,car,79,60
175,926,535,393,car,123,77
177,926,782,197,car,59,43
156,927,488,474,car,151,140
164,927,627,348,car,92,95
171,927,642,281,car,102,78
173,927,715,250,car,78,59
175,927,535,393,car,123,76
177,927,779,199,car,60,43
178,927,734,180,car,61,42
156,928,488,474,car,150,140
164,928,626,348,car,93,96
171,928,641,282,car,103,79
173,928,712,252,car,78,60
175,928,534,393,car,123,76
177,928,776,200,car,62,45
178,928,728,183,car,66,46
156,929,488,473,car,150,139
164,929,625,348,car,93,97
171,929,642,282,car,104,79
173,929,711,253,car,79,61
177,929,775,201,car,64,45
178,929,723,184,car,67,46
156,930,488,474,car,151,139
164,930,626,348,car,94,97
171,930,641,281,car,100,77
173,930,710,254,car,79,62
177,930,772,202,car,64,45
178,930,716,188,car,72,50
156,931,488,473,car,150,139
162,931,540,340,car,95,64
164,931,626,348,car,94,98
171,931,640,281,car,100,76
173,931,711,255,car,77,61
175,931,534,394,car,124,76
177,931,771,203,car,65,45
178,931,711,190,car,74,52
156,932,488,473,car,151,140
162,932,539,338,car,93,62
164,932,625,347,car,93,97
171,932,639,281,car,101,77
173,932,710,257,car,77,61
175,932,535,394,car,129,80
177,932,770,203,car,66,46
178,932,706,192,car,76,53
156,933,489,474,car,150,138
164,933,624,347,car,92,97
171,933,639,281,car,100,77
173,933,709,256,car,76,61
175,933,534,394,car,129,80
177,933,768,204,car,68,48
178,933,698,193,car,73,52
156,934,489,473,car,152,140
162,934,542,339,car,98,64
164,934,624,347,car,90,95
171,934,639,281,car,100,76
173,934,710,258,car,75,61
175,934,534,395,car,131,81
177,934,766,206,car,68,47
178,934,693,195,car,71,51
156,935,489,473,car,152,140
162,935,542,337,car,96,63
164,935,627,347,car,84,88
171,935,640,280,car,103,78
173,935,709,258,car,76,62
175,935,536,394,car,130,81
177,935,764,208,car,68,47
178,935,687,198,car,73,53
156,936,490,474,car,151,140
162,936,542,339,car,101,65
164,936,628,347,car,81,85
171,936,637,280,car,109,84
173,936,708,258,car,75,63
175,936,535,396,car,129,80
177,936,762,208,car,70,48
178,936,681,201,car,72,52
156,937,488,474,car,151,140
162,937,546,350,car,125,82
164,937,629,347,car,81,84
171,937,637,280,car,108,84
173,937,706,259,car,75,63
175,937,535,394,car,130,80
177,937,760,209,car,70,48
178,937,675,203,car,73,53
156,938,488,473,car,151,140
162,938,546,351,car,128,84
164,938,629,347,car,82,84
171,938,636,280,car,101,77
173,938,706,260,car,73,62
175,938,535,394,car,129,80
177,938,757,211,car,71,49
178,938,670,204,car,75,54
156,939,487,474,car,151,140
164,939,628,348,car,90,93
171,939,635,281,car,95,72
173,939,706,259,car,72,63
175,939,535,394,car,129,80
177,939,755,213,car,73,51
178,939,662,208,car,76,56
156,940,488,473,car,152,140
164,940,628,348,car,93,96
171,940,633,281,car,94,71
173,940,705,261,car,71,62
177,940,753,214,car,75,52
178,940,656,211,car,77,57
156,941,490,472,car,154,142
164,941,626,348,car,94,97
171,941,631,283,car,96,72
173,941,704,262,car,72,63
177,941,752,215,car,75,53
178,941,650,214,car,78,57
156,942,490,472,car,155,143
162,942,544,359,car,138,92
164,942,626,348,car,94,98
171,942,630,283,car,99,73
173,942,704,263,car,73,63
177,942,751,217,car,78,55
178,942,645,216,car,79,58
156,943,489,473,car,153,142
162,943,544,359,car,138,93
164,943,625,346,car,95,98
171,943,631,284,car,99,73
173,943,703,263,car,72,63
177,943,749,219,car,80,57
178,943,641,218,car,77,57
156,944,488,473,car,151,140
162,944,543,360,car,140,95
164,944,626,346,car,95,99
171,944,632,284,car,101,75
173,944,703,264,car,71,62
177,944,747,219,car,80,57
178,944,635,220,car,79,58
156,945,487,473,car,150,139
164,945,627,347,car,87,90
171,945,632,284,car,102,75
173,945,702,265,car,71,62
177,945,746,221,car,79,58
178,945,629,222,car,79,59
156,946,488,473,car,151,139
162,946,536,386,car,127,85
164,946,628,347,car,83,85
171,946,633,283,car,104,77
173,946,702,264,car,71,62
177,946,746,222,car,79,58
178,946,623,225,car,80,59
179,946,851,155,car,57,44
156,947,489,473,car,150,139
162,947,535,392,car,126,84
164,947,628,347,car,81,83
171,947,634,283,car,104,76
173,947,701,264,car,71,62
175,947,547,357,car,141,89
177,947,744,222,car,78,57
178,947,618,230,car,86,64
179,947,850,155,car,57,45
156,948,489,473,car,150,139
162,948,535,393,car,126,84
164,948,628,348,car,81,82
171,948,634,283,car,101,74
173,948,701,264,car,71,63
175,948,548,354,car,138,89
177,948,742,223,car,76,56
178,948,613,234,car,90,68
179,948,848,158,car,56,44
156,949,489,473,car,150,139
162,949,535,393,car,126,83
164,949,629,347,car,80,81
171,949,634,283,car,101,73
173,949,700,264,car,72,63
175,949,548,353,car,139,90
177,949,740,224,car,73,54
178,949,607,237,car,92,69
179,949,845,158,car,56,44
156,950,489,474,car,149,138
162,950,535,392,car,127,84
164,950,628,347,car,80,80
171,950,635,285,car,104,76
173,950,702,265,car,70,61
175,950,548,354,car,139,92
177,950,740,225,car,73,54
178,950,602,240,car,86,65
179,950,844,157,car,55,43
156,951,489,473,car,150,138
162,951,535,393,car,126,82
164,951,629,348,car,82,81
171,951,634,284,car,102,75
173,951,701,265,car,70,61
175,951,548,352,car,141,93
177,951,738,225,car,74,56
178,951,597,244,car,87,67
179,951,842,159,car,54,42
156,952,487,474,car,150,139
162,952,535,395,car,126,83
164,952,628,347,car,92,93
171,952,632,283,car,100,73
175,952,544,356,car,143,96
177,952,736,228,car,72,54
178,952,588,246,car,87,67
179,952,840,160,car,54,42
156,953,488,474,car,150,139
164,953,626,348,car,95,95
171,953,630,283,car,96,71
175,953,544,358,car,136,92
177,953,734,229,car,74,56
178,953,583,250,car,86,66
156,954,489,474,car,151,139
164,954,625,349,car,96,97
171,954,631,282,car,94,69
175,954,543,356,car,136,93
177,954,733,230,car,75,58
178,954,578,252,car,85,65
156,955,489,474,car,151,139
164,955,624,349,car,96,98
171,955,630,282,car,95,69
175,955,542,357,car,135,93
177,955,731,232,car,76,59
178,955,571,255,car,87,67
156,956,490,474,car,152,139
164,956,624,349,car,96,98
171,956,631,282,car,95,69
175,956,542,356,car,135,93
177,956,731,232,car,76,59
178,956,565,259,car,87,68
156,957,488,475,car,152,139
164,957,625,348,car,96,98
171,957,631,281,car,97,71
175,957,543,357,car,138,97
177,957,730,233,car,76,59
178,957,558,263,car,90,70
156,958,489,474,car,154,141
162,958,534,393,car,122,79
164,958,627,349,car,86,88
171,958,631,281,car,96,70
173,958,695,270,car,68,60
175,958,547,355,car,132,92
177,958,730,233,car,78,61
178,958,554,266,car,91,71
179,958,825,166,car,61,47
181,958,1636,933,car,360,291
156,959,489,473,car,153,141
162,959,535,394,car,123,79
164,959,628,348,car,82,83
173,959,694,271,car,68,60
175,959,547,354,car,132,92
177,959,728,235,car,79,62
178,959,549,270,car,94,74
179,959,823,167,car,59,46
181,959,1600,923,car,399,311
156,960,489,473,car,153,141
162,960,536,393,car,126,81
164,960,629,347,car,81,83
178,960,543,274,car,93,73
179,960,822,167,car,61,48
181,960,1560,915,car,438,327
156,961,489,473,car,152,141
162,961,536,393,car,129,83
164,961,628,348,car,81,82
177,961,727,236,car,79,62
178,961,537,277,car,94,73
179,961,821,168,car,60,47
181,961,1501,906,car,474,343
156,962,489,474,car,150,139
162,962,535,393,car,129,83
164,962,628,348,car,81,81
171,962,632,283,car,104,77
175,962,551,352,car,118,80
177,962,724,235,car,78,61
178,962,531,281,car,97,76
179,962,819,169,car,59,46
181,962,1430,892,car,500,349
156,963,489,473,car,152,140
162,963,535,393,car,123,78
164,963,628,348,car,81,81
171,963,632,283,car,105,77
175,963,551,354,car,124,83
177,963,724,236,car,79,61
178,963,522,285,car,99,77
179,963,816,170,car,60,47
181,963,1356,878,car,501,338
156,964,489,473,car,151,140
162,964,534,394,car,119,74
164,964,628,348,car,84,84
175,964,550,355,car,127,85
177,964,722,236,car,77,60
178,964,514,291,car,100,78
179,964,813,171,car,61,47
181,964,1277,860,car,508,332
156,965,489,474,car,151,140
162,965,534,395,car,118,73
164,965,627,347,car,91,92
175,965,548,356,car,128,87
177,965,720,237,car,77,60
178,965,508,295,car,103,80
179,965,811,172,car,62,48
